Year,Series,Province,County,Municipality,Units,GeoCode,Value
2015,Proportion of households with running water,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2019,Proportion of households with running water,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2014,Proportion of households with running water,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2013,Proportion of households with running water,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2023,Proportion of households with running water,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2010,Proportion of households with running water,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2016,Proportion of households with running water,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2022,Proportion of households with running water,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2018,Proportion of households with running water,,,Arratzua-Ubarrundia,%,Arratzua-Ubarrundia,100.0
2023,Proportion of households with running water,,,Arrieta,%,Arrieta,99.6
2022,Proportion of households with running water,,,Arrieta,%,Arrieta,99.6
2021,Proportion of households with running water,,,Arrieta,%,Arrieta,99.5
2013,Proportion of households with running water,,,Arrieta,%,Arrieta,99.5
2020,Proportion of households with running water,,,Arrieta,%,Arrieta,99.5
2019,Proportion of households with running water,,,Arrieta,%,Arrieta,99.5
2010,Proportion of households with running water,,,Arrieta,%,Arrieta,100.0
2014,Proportion of households with running water,,,Arrieta,%,Arrieta,99.5
2018,Proportion of households with running water,,,Arrieta,%,Arrieta,99.5
2016,Proportion of households with running water,,,Arrieta,%,Arrieta,99.5
2015,Proportion of households with running water,,,Arrieta,%,Arrieta,99.5
2022,Proportion of households with running water,,,Arrigorriaga,%,Arrigorriaga,100.0
2014,Proportion of households with running water,,,Arrigorriaga,%,Arrigorriaga,100.0
2021,Proportion of households with running water,,,Arrigorriaga,%,Arrigorriaga,100.0
2020,Proportion of households with running water,,,Arrigorriaga,%,Arrigorriaga,100.0
2010,Proportion of households with running water,,,Arrigorriaga,%,Arrigorriaga,100.0
2013,Proportion of households with running water,,,Arrigorriaga,%,Arrigorriaga,100.0
2016,Proportion of households with running water,,,Arrigorriaga,%,Arrigorriaga,100.0
2019,Proportion of households with running water,,,Arrigorriaga,%,Arrigorriaga,100.0
2018,Proportion of households with running water,,,Arrigorriaga,%,Arrigorriaga,100.0
2023,Proportion of households with running water,,,Arrigorriaga,%,Arrigorriaga,100.0
2015,Proportion of households with running water,,,Arrigorriaga,%,Arrigorriaga,100.0
2018,Proportion of households with running water,,,Artea,%,Artea,98.9
2023,Proportion of households with running water,,,Artea,%,Artea,99.0
2014,Proportion of households with running water,,,Artea,%,Artea,98.9
2010,Proportion of households with running water,,,Artea,%,Artea,98.6
2021,Proportion of households with running water,,,Artea,%,Artea,98.9
2019,Proportion of households with running water,,,Artea,%,Artea,98.9
2016,Proportion of households with running water,,,Artea,%,Artea,98.9
2013,Proportion of households with running water,,,Artea,%,Artea,99.0
2015,Proportion of households with running water,,,Artea,%,Artea,99.0
2022,Proportion of households with running water,,,Artea,%,Artea,99.0
2020,Proportion of households with running water,,,Artea,%,Artea,98.9
2022,Proportion of households with running water,,,Artzentales,%,Artzentales,97.1
2018,Proportion of households with running water,,,Artzentales,%,Artzentales,97.8
2010,Proportion of households with running water,,,Artzentales,%,Artzentales,97.4
2014,Proportion of households with running water,,,Artzentales,%,Artzentales,97.8
2021,Proportion of households with running water,,,Artzentales,%,Artzentales,97.8
2016,Proportion of households with running water,,,Artzentales,%,Artzentales,97.8
2023,Proportion of households with running water,,,Artzentales,%,Artzentales,97.3
2020,Proportion of households with running water,,,Artzentales,%,Artzentales,97.8
2015,Proportion of households with running water,,,Artzentales,%,Artzentales,97.8
2019,Proportion of households with running water,,,Artzentales,%,Artzentales,97.9
2013,Proportion of households with running water,,,Artzentales,%,Artzentales,97.8
2020,Proportion of households with running water,,,Artziniega,%,Artziniega,99.3
2021,Proportion of households with running water,,,Artziniega,%,Artziniega,99.2
2023,Proportion of households with running water,,,Artziniega,%,Artziniega,99.2
2016,Proportion of households with running water,,,Artziniega,%,Artziniega,99.0
2014,Proportion of households with running water,,,Artziniega,%,Artziniega,98.9
2015,Proportion of households with running water,,,Artziniega,%,Artziniega,98.9
2022,Proportion of households with running water,,,Artziniega,%,Artziniega,99.2
2019,Proportion of households with running water,,,Artziniega,%,Artziniega,99.3
2018,Proportion of households with running water,,,Artziniega,%,Artziniega,99.0
2013,Proportion of households with running water,,,Artziniega,%,Artziniega,99.0
2010,Proportion of households with running water,,,Artziniega,%,Artziniega,99.0
2019,Proportion of households with running water,,,Asparrena,%,Asparrena,100.0
2010,Proportion of households with running water,,,Asparrena,%,Asparrena,100.0
2020,Proportion of households with running water,,,Asparrena,%,Asparrena,100.0
2018,Proportion of households with running water,,,Asparrena,%,Asparrena,100.0
2014,Proportion of households with running water,,,Asparrena,%,Asparrena,100.0
2015,Proportion of households with running water,,,Asparrena,%,Asparrena,100.0
2013,Proportion of households with running water,,,Asparrena,%,Asparrena,100.0
2023,Proportion of households with running water,,,Asparrena,%,Asparrena,100.0
2022,Proportion of households with running water,,,Asparrena,%,Asparrena,100.0
2016,Proportion of households with running water,,,Asparrena,%,Asparrena,100.0
2021,Proportion of households with running water,,,Asparrena,%,Asparrena,100.0
2010,Proportion of households with running water,,,Asteasu,%,Asteasu,99.2
2023,Proportion of households with running water,,,Asteasu,%,Asteasu,99.7
2016,Proportion of households with running water,,,Asteasu,%,Asteasu,99.4
2013,Proportion of households with running water,,,Asteasu,%,Asteasu,99.2
2021,Proportion of households with running water,,,Asteasu,%,Asteasu,99.7
2022,Proportion of households with running water,,,Asteasu,%,Asteasu,99.7
2014,Proportion of households with running water,,,Asteasu,%,Asteasu,99.2
2018,Proportion of households with running water,,,Asteasu,%,Asteasu,99.5
2020,Proportion of households with running water,,,Asteasu,%,Asteasu,99.6
2019,Proportion of households with running water,,,Asteasu,%,Asteasu,99.6
2015,Proportion of households with running water,,,Asteasu,%,Asteasu,99.3
2020,Proportion of households with running water,,,Astigarraga,%,Astigarraga,99.9
2014,Proportion of households with running water,,,Astigarraga,%,Astigarraga,99.8
2019,Proportion of households with running water,,,Astigarraga,%,Astigarraga,99.8
2015,Proportion of households with running water,,,Astigarraga,%,Astigarraga,99.8
2023,Proportion of households with running water,,,Astigarraga,%,Astigarraga,99.9
2021,Proportion of households with running water,,,Astigarraga,%,Astigarraga,99.9
2022,Proportion of households with running water,,,Astigarraga,%,Astigarraga,99.9
2013,Proportion of households with running water,,,Astigarraga,%,Astigarraga,99.8
2010,Proportion of households with running water,,,Astigarraga,%,Astigarraga,99.8
2018,Proportion of households with running water,,,Astigarraga,%,Astigarraga,99.8
2016,Proportion of households with running water,,,Astigarraga,%,Astigarraga,99.8
2020,Proportion of households with running water,,,Ataun,%,Ataun,99.8
2022,Proportion of households with running water,,,Ataun,%,Ataun,99.8
2010,Proportion of households with running water,,,Ataun,%,Ataun,99.8
2015,Proportion of households with running water,,,Ataun,%,Ataun,99.8
2013,Proportion of households with running water,,,Ataun,%,Ataun,99.8
2021,Proportion of households with running water,,,Ataun,%,Ataun,99.8
2014,Proportion of households with running water,,,Ataun,%,Ataun,99.8
2018,Proportion of households with running water,,,Ataun,%,Ataun,99.8
2023,Proportion of households with running water,,,Ataun,%,Ataun,99.8
2016,Proportion of households with running water,,,Ataun,%,Ataun,99.8
2019,Proportion of households with running water,,,Ataun,%,Ataun,99.8
2013,Proportion of households with running water,,,Atxondo,%,Atxondo,100.0
2020,Proportion of households with running water,,,Atxondo,%,Atxondo,100.0
2010,Proportion of households with running water,,,Atxondo,%,Atxondo,100.0
2014,Proportion of households with running water,,,Atxondo,%,Atxondo,100.0
2016,Proportion of households with running water,,,Atxondo,%,Atxondo,100.0
2015,Proportion of households with running water,,,Atxondo,%,Atxondo,100.0
2023,Proportion of households with running water,,,Atxondo,%,Atxondo,100.0
2021,Proportion of households with running water,,,Atxondo,%,Atxondo,100.0
2019,Proportion of households with running water,,,Atxondo,%,Atxondo,100.0
2018,Proportion of households with running water,,,Atxondo,%,Atxondo,100.0
2022,Proportion of households with running water,,,Atxondo,%,Atxondo,100.0
2010,Proportion of households with running water,,,Aulesti,%,Aulesti,99.6
2023,Proportion of households with running water,,,Aulesti,%,Aulesti,99.6
2021,Proportion of households with running water,,,Aulesti,%,Aulesti,100.0
2014,Proportion of households with running water,,,Aulesti,%,Aulesti,99.6
2016,Proportion of households with running water,,,Aulesti,%,Aulesti,100.0
2019,Proportion of households with running water,,,Aulesti,%,Aulesti,100.0
2015,Proportion of households with running water,,,Aulesti,%,Aulesti,99.6
2018,Proportion of households with running water,,,Aulesti,%,Aulesti,100.0
2022,Proportion of households with running water,,,Aulesti,%,Aulesti,100.0
2013,Proportion of households with running water,,,Aulesti,%,Aulesti,99.6
2020,Proportion of households with running water,,,Aulesti,%,Aulesti,100.0
2021,Proportion of households with running water,,,Ayala/Aiara,%,Ayala/Aiara,99.6
2015,Proportion of households with running water,,,Ayala/Aiara,%,Ayala/Aiara,99.5
2019,Proportion of households with running water,,,Ayala/Aiara,%,Ayala/Aiara,99.6
2010,Proportion of households with running water,,,Ayala/Aiara,%,Ayala/Aiara,99.4
2018,Proportion of households with running water,,,Ayala/Aiara,%,Ayala/Aiara,99.6
2020,Proportion of households with running water,,,Ayala/Aiara,%,Ayala/Aiara,99.6
2014,Proportion of households with running water,,,Ayala/Aiara,%,Ayala/Aiara,99.5
2022,Proportion of households with running water,,,Ayala/Aiara,%,Ayala/Aiara,99.6
2016,Proportion of households with running water,,,Ayala/Aiara,%,Ayala/Aiara,99.6
2023,Proportion of households with running water,,,Ayala/Aiara,%,Ayala/Aiara,99.6
2013,Proportion of households with running water,,,Ayala/Aiara,%,Ayala/Aiara,99.5
2016,Proportion of households with running water,,,Azkoitia,%,Azkoitia,100.0
2021,Proportion of households with running water,,,Azkoitia,%,Azkoitia,100.0
2015,Proportion of households with running water,,,Azkoitia,%,Azkoitia,100.0
2014,Proportion of households with running water,,,Azkoitia,%,Azkoitia,100.0
2013,Proportion of households with running water,,,Azkoitia,%,Azkoitia,100.0
2019,Proportion of households with running water,,,Azkoitia,%,Azkoitia,100.0
2022,Proportion of households with running water,,,Azkoitia,%,Azkoitia,100.0
2010,Proportion of households with running water,,,Azkoitia,%,Azkoitia,100.0
2020,Proportion of households with running water,,,Azkoitia,%,Azkoitia,100.0
2023,Proportion of households with running water,,,Azkoitia,%,Azkoitia,100.0
2018,Proportion of households with running water,,,Azkoitia,%,Azkoitia,100.0
2013,Proportion of households with running water,,,Azpeitia,%,Azpeitia,100.0
2010,Proportion of households with running water,,,Azpeitia,%,Azpeitia,100.0
2021,Proportion of households with running water,,,Azpeitia,%,Azpeitia,100.0
2018,Proportion of households with running water,,,Azpeitia,%,Azpeitia,100.0
2023,Proportion of households with running water,,,Azpeitia,%,Azpeitia,100.0
2015,Proportion of households with running water,,,Azpeitia,%,Azpeitia,100.0
2016,Proportion of households with running water,,,Azpeitia,%,Azpeitia,100.0
2022,Proportion of households with running water,,,Azpeitia,%,Azpeitia,100.0
2014,Proportion of households with running water,,,Azpeitia,%,Azpeitia,100.0
2020,Proportion of households with running water,,,Azpeitia,%,Azpeitia,100.0
2019,Proportion of households with running water,,,Azpeitia,%,Azpeitia,100.0
2014,Proportion of households with running water,,,Bakio,%,Bakio,99.3
2016,Proportion of households with running water,,,Bakio,%,Bakio,99.2
2018,Proportion of households with running water,,,Bakio,%,Bakio,99.4
2010,Proportion of households with running water,,,Bakio,%,Bakio,99.1
2023,Proportion of households with running water,,,Bakio,%,Bakio,99.2
2021,Proportion of households with running water,,,Bakio,%,Bakio,99.2
2019,Proportion of households with running water,,,Bakio,%,Bakio,99.4
2015,Proportion of households with running water,,,Bakio,%,Bakio,99.3
2020,Proportion of households with running water,,,Bakio,%,Bakio,99.3
2013,Proportion of households with running water,,,Bakio,%,Bakio,99.2
2022,Proportion of households with running water,,,Bakio,%,Bakio,99.2
2020,Proportion of households with running water,,,Baliarrain,%,Baliarrain,100.0
2022,Proportion of households with running water,,,Baliarrain,%,Baliarrain,100.0
2010,Proportion of households with running water,,,Baliarrain,%,Baliarrain,100.0
2019,Proportion of households with running water,,,Baliarrain,%,Baliarrain,100.0
2016,Proportion of households with running water,,,Baliarrain,%,Baliarrain,100.0
